VehicleID,Count,Volume,TravelDistance,WorkTime,TravelTime,ServiceTime,WaitingTime,TotalCost,FixedCost,VariableCost
VEH_313,15,396.35714221,4883.17234145035,4860.494766647694,3960.4947666476937,900,0,9039.71021461063,250,8789.71021461063
VEH_314,19,482.33921036000004,5372.519914047209,5401.531504250896,4261.531504250896,1140,0,9920.535845284978,250,9670.535845284978
VEH_315,21,533.7082482559999,5434.925889467267,5632.215474130555,4372.215474130555,1260,0,10032.86660104108,250,9782.86660104108
VEH_316,19,497.7431854,5642.933718771419,5595.958919118191,4455.95891911819,1140,0,10407.280693788556,250,10157.280693788556
VEH_317,18,385.411794505,6025.362941540867,5629.864033450446,4549.864033450445,1080,0,11095.653294773561,250,10845.653294773561
VEH_318,22,510.93605075199997,5502.173990981251,5600.229776413312,4280.229776413312,1320,0,10153.913183766252,250,9903.913183766252
VEH_319,20,440.92648802400004,6358.494506291223,6067.3989753249825,4867.3989753249825,1200,0,11695.290111324206,250,11445.290111324204
VEH_320,21,582.2869449539999,6187.582557977382,6040.076099806346,4780.076099806347,1260,0,11387.648604359289,250,11137.648604359289
VEH_321,16,395.28029303899996,6040.056066715148,5521.37568335801,4561.37568335801,960,0,11122.100920087267,250,10872.100920087265
VEH_347,34,866.021141961,2295.708286752022,4373.841531476445,2333.841531476446,2040,0,4382.274916153641,250,4132.274916153639
VEH_348,29,846.8499847800001,2359.454967614691,4074.3039056370567,2334.3039056370567,1740,0,4497.018941706445,250,4247.018941706446
VEH_349,27,716.477301121,3012.2739848447823,4392.613267374043,2772.6132673740426,1620,0,5672.09317272061,250,5422.09317272061
VEH_350,26,676.345109119,2753.6708751428937,4067.836780232288,2507.8367802322878,1560,0,5206.60757525721,250,4956.60757525721
VEH_351,18,401.277566528,2268.855613522605,3055.4308237724445,1975.4308237724447,1080,0,4333.940104340689,250,4083.9401043406892
VEH_392,27,647.2504122860001,4674.006056649981,5279.602272034729,3659.6022720347296,1620,0,8663.210901969966,250,8413.210901969966
VEH_393,21,453.073201604,5033.139035668852,5189.936770487084,3929.9367704870842,1260,0,9309.650264203938,250,9059.650264203938
VEH_394,22,593.4557100780002,5326.932012243039,5283.208841878752,3963.208841878751,1320,0,9838.47762203747,250,9588.47762203747
VEH_395,24,552.69605966,5050.046845067651,5112.6186720598,3672.618672059802,1440,0,9340.084321121769,250,9090.084321121769
VEH_396,22,551.9179295269998,5237.41980820785,5209.783352933641,3889.7833529336417,1320,0,9677.355654774128,250,9427.355654774128
VEH_397,26,652.9406644179999,4922.661945024587,5120.1594116077795,3560.1594116077804,1560,0,9110.791501044256,250,8860.791501044258
VEH_398,23,543.884953881,6368.727544581451,5903.056496155439,4523.056496155439,1380,0,11713.709580246612,250,11463.709580246612
VEH_399,17,442.33689712,4586.533338598136,4392.858309002629,3372.858309002629,1020,0,8505.760009476646,250,8255.760009476644
VEH_400,15,331.51099334800006,4490.143100785873,4171.501959991228,3271.5019599912284,900,0,8332.257581414571,250,8082.257581414571
VEH_462,34,954.758562522,4816.720809262336,6726.783329977753,4686.783329977755,2040,0,8920.097456672207,250,8670.097456672207
VEH_463,31,799.3914064500001,4666.255999552191,6270.476121393088,4410.47612139309,1860,0,8649.260799193946,250,8399.260799193946
VEH_464,27,648.6275687300001,4528.589339859408,5842.421325408054,4222.421325408057,1620,0,8401.460811746936,250,8151.460811746936
VEH_465,23,593.6369432390001,4685.7583494192195,5651.558266516873,4271.558266516875,1380,0,8684.365028954597,250,8434.365028954597
VEH_466,26,597.189200516,4610.08735626493,5727.496114986634,4167.496114986634,1560,0,8548.157241276876,250,8298.157241276876
VEH_547,22,458.8073116140001,6397.285590177707,6023.548687707159,4703.548687707159,1320,0,11765.11406231987,250,11515.11406231987
VEH_548,20,403.23356454900005,5652.306797673924,5295.616465158955,4095.616465158956,1200,0,10424.152235813062,250,10174.152235813062
VEH_549,22,464.81874942599995,5571.145736306311,5432.062552781201,4112.062552781201,1320,0,10278.062325351359,250,10028.062325351359
VEH_550,26,613.33881963,6022.9098556430445,5902.145697892995,4342.1456978929955,1560,0,11091.23774015748,250,10841.237740157481
VEH_551,21,524.95218075,5591.710146094177,5321.4183837829,4061.4183837829005,1260,0,10315.078262969517,250,10065.078262969517
VEH_612,30,677.715974747,2708.005988290606,4614.270786593761,2814.2707865937605,1800,0,5124.410778923092,250,4874.410778923092
VEH_613,24,663.1382113629999,4066.351848137088,4923.613654962826,3483.613654962826,1440,0,7569.433326646759,250,7319.433326646759
VEH_614,27,705.8070262460001,2723.340250230782,4053.974286784106,2433.974286784106,1620,0,5152.01245041541,250,4902.01245041541
VEH_615,28,676.058522014,1890.7258629788762,3620.3672810632884,1940.367281063288,1680,0,3653.306553361979,250,3403.3065533619783
VEH_616,26,673.837681167,1822.9522153131477,3407.7727261118243,1847.7727261118248,1560,0,3531.3139875636666,250,3281.313987563666
VEH_617,29,697.468811823,2348.09290203374,4042.9906335379583,2302.9906335379587,1740,0,4476.567223660732,250,4226.567223660732
VEH_618,29,705.5262521459998,3456.176445480417,4815.8998433884135,3075.8998433884153,1740,0,6471.11760186475,250,6221.11760186475
VEH_619,21,556.765849971,3972.543122098891,4685.816596095739,3425.81659609574,1260,0,7400.577619778005,250,7150.577619778005
VEH_620,14,362.84133312399996,2237.015268040766,2881.4092654637216,2041.4092654637225,840,0,4276.627482473379,250,4026.627482473379
VEH_621,10,179.675229576,1457.683599704386,1995.6981739320104,1395.6981739320101,600,0,2873.830479467895,250,2623.830479467895
VEH_647,19,470.25836873299994,4216.431808315668,4872.881664004905,3732.8816640049045,1140,0,7839.5772549682015,250,7589.5772549682015
VEH_648,16,352.96333936999997,4118.304105414498,4331.096674815558,3371.0966748155574,960,0,7662.9473897460975,250,7412.9473897460975
VEH_649,15,314.27756375800004,3963.2127853677284,4237.409410908027,3337.409410908027,900,0,7383.78301366191,250,7133.78301366191
VEH_672,22,450.837711043,5595.721794765183,5585.080743027292,4265.080743027291,1320,0,10322.299230577333,250,10072.299230577333
VEH_673,19,439.35690366999995,5919.619136716222,5652.3873010300385,4512.387301030039,1140,0,10905.314446089204,250,10655.314446089204
VEH_674,19,385.6578877199999,5358.788238535711,5188.0615544737375,4048.061554473739,1140,0,9895.818829364282,250,9645.818829364282
VEH_675,18,363.35706374200004,5249.723254434218,5148.312460253579,4068.3124602535795,1080,0,9699.501857981595,250,9449.501857981595
VEH_676,16,309.51594323600006,3912.7275964406017,4013.9352194342487,3053.9352194342487,960,0,7292.9096735930825,250,7042.9096735930825
VEH_667,15,367.7306512240001,4043.0094207906095,3925.6056653866444,3025.605665386645,900,0,6264.514131185914,200,6064.514131185914
VEH_697,15,408.183618764,7406.346208833483,6541.830000116271,5641.830000116271,900,0,13581.423175900267,250,13331.423175900267
VEH_698,14,378.774254508,6281.640660931769,5547.898203696126,4707.898203696127,840,0,11556.953189677186,250,11306.953189677186
VEH_699,14,349.98901784,5382.731832976548,4972.941787799194,4132.941787799194,840,0,9938.917299357785,250,9688.917299357785
VEH_700,13,322.70358546,5084.489166901507,4505.696376193144,3725.696376193144,780,0,9402.08050042271,250,9152.08050042271
VEH_701,12,286.97821225,4536.281389943242,4167.43200125706,3447.4320012570597,720,0,8415.306501897832,250,8165.306501897832
VEH_692,12,297.478444981,4246.254743462849,4036.8626179559515,3316.8626179559515,720,0,6569.382115194273,200,6369.382115194273
VEH_693,12,250.868556948,3327.2355257911468,3239.142149506741,2519.142149506741,720,0,5190.853288686721,200,4990.85328868672
VEH_694,11,277.14170785,4149.263562713073,3816.9641521852564,3156.9641521852564,660,0,6423.8953440696105,200,6223.8953440696105
VEH_767,23,532.387760245,5555.088125808124,5636.701093113425,4256.701093113424,1380,0,10249.158626454624,250,9999.158626454624
VEH_768,21,551.810087596,6102.2376672878045,5831.984454603437,4571.98445460344,1260,0,11234.027801118047,250,10984.027801118047
VEH_769,22,503.614603359,6388.142083241261,5719.586295327579,4399.586295327581,1320,0,11748.65574983427,250,11498.655749834272
VEH_770,19,395.044009543,6820.923795147645,5892.312702447112,4752.312702447113,1140,0,12527.66283126576,250,12277.662831265761
VEH_771,20,451.404858389,6567.040724020596,5821.854249239314,4621.854249239315,1200,0,12070.673303237072,250,11820.673303237072
VEH_772,21,386.689733499,6578.347830193925,5923.678209794845,4663.678209794845,1260,0,12091.026094349065,250,11841.026094349065
VEH_773,21,464.7372948620001,5791.928603228476,5465.203295363055,4205.203295363056,1260,0,10675.471485811257,250,10425.471485811257
VEH_797,11,351.91322224,4122.266396699633,3587.0294333618626,2927.0294333618626,660,0,7670.07951405934,250,7420.07951405934
VEH_798,10,258.319563389,4435.003605393747,3783.1422778104397,3183.1422778104397,600,0,8233.006489708745,250,7983.006489708746
VEH_847,18,390.7512769290001,4511.420430660115,5143.612413049904,4063.612413049903,1080,0,8370.556775188206,250,8120.556775188206
VEH_848,14,314.19221299000003,3423.2655435540532,3882.299172452391,3042.2991724523913,840,0,6411.877978397296,250,6161.877978397296
VEH_849,13,235.85422228,2770.3878898148378,3356.7365707384256,2576.7365707384256,780,0,5236.698201666709,250,4986.698201666709
VEH_872,17,400.25479900600004,5507.514738536562,5226.8565630980265,4206.8565630980265,1020,0,10163.526529365812,250,9913.52652936581
VEH_922,35,943.0903740479998,2245.175140101227,4452.788620569863,2352.788620569864,2100,0,4291.31525218221,250,4041.31525218221
VEH_923,36,859.05198445,2486.4290987028953,4646.42093800522,2486.4209380052193,2160,0,4725.572377665214,250,4475.572377665214
VEH_924,29,716.1809197800001,2943.8770941244807,4504.0144686775075,2764.0144686775075,1740,0,5548.978769424067,250,5298.978769424068
VEH_925,28,678.5239741379999,3785.3693691777185,4979.447956279259,3299.447956279259,1680,0,7063.664864519894,250,6813.664864519894
VEH_926,25,700.133560615,4273.702160297421,5107.139342689808,3607.1393426898085,1500,0,7942.663888535358,250,7692.663888535359
VEH_917,23,598.2379526,3574.617661608821,4382.111879044597,3002.111879044598,1380,0,5561.92649241323,200,5361.92649241323
VEH_947,19,380.9616322779999,5097.195872449375,5218.31425346058,4078.3142534605813,1140,0,9424.952570408877,250,9174.952570408877
VEH_948,20,374.090872947,4758.429211413352,5104.66259629574,3904.662596295741,1200,0,8815.172580544035,250,8565.172580544035
VEH_949,15,282.34710720600003,3879.855027491752,3898.8409592280427,2998.8409592280427,900,0,7233.7390494851525,250,6983.7390494851525
VEH_1012,20,432.04976426999997,4510.442890518577,5080.247649260154,3880.2476492601536,1200,0,8368.797202933441,250,8118.7972029334405
VEH_1013,24,530.736458723,3761.3980970067996,4852.465744840775,3412.4657448407743,1440,0,7020.516574612236,250,6770.516574612236
VEH_1014,25,611.692623801,4080.244740726272,5109.496486720875,3609.496486720874,1500,0,7594.440533307289,250,7344.440533307289
VEH_1015,22,517.1159236010001,4269.557029939085,5068.396311201467,3748.396311201467,1320,0,7935.202653890354,250,7685.202653890354
VEH_1016,21,549.8772157459999,5257.579127302735,5693.876683394753,4433.876683394754,1260,0,9713.642429144922,250,9463.642429144922
VEH_1017,19,432.5990808629999,5649.945379166258,5853.170784058411,4713.17078405841,1140,0,10419.901682499265,250,10169.901682499265
VEH_1018,20,433.079043801,5506.898638431517,5866.970891643818,4666.970891643818,1200,0,10162.417549176731,250,9912.417549176731
VEH_1019,20,437.9976731540001,6652.09099962123,6669.5598355714965,5469.5598355714965,1200,0,12223.763799318214,250,11973.763799318214
VEH_1020,17,416.02643360999997,5370.144085233524,5402.291079412881,4382.291079412883,1020,0,9916.25935342034,250,9666.259353420342
VEH_1047,12,249.77395248099998,5770.382919531342,4707.451292719269,3987.4512927192695,720,0,10636.689255156414,250,10386.689255156414
VEH_1072,18,443.15955460500004,4637.527665257241,4948.95242491753,3868.95242491753,1080,0,8597.549797463033,250,8347.549797463033
VEH_1122,9,191.58838428999996,2698.421872732622,2756.464863065668,2216.4648630656684,540,0,5107.15937091872,250,4857.15937091872
VEH_1151,11,237.07821970499998,3371.1201434140494,3026.6674484733103,2366.6674484733103,660,0,6318.0162581452905,250,6068.0162581452905
VEH_167,11,274.36183127,3895.9075877013493,3476.283162569261,2816.2831625692606,660,0,6043.861381552023,200,5843.861381552023
VEH_168,8,229.664493171,3314.517084156084,2891.517648058479,2411.517648058479,480,0,5171.775626234126,200,4971.775626234126
VEH_187,6,94.54704173900001,1632.1300495322168,1672.8609313173592,1312.8609313173592,360,0,2108.55605943866,150,1958.5560594386604
VEH_248,13,268.08875007,4047.3498022622025,3732.484855580975,2952.484855580975,780,0,7535.229644071965,250,7285.229644071965
VEH_249,11,214.94198281600003,3205.9299961326196,3005.8307924285486,2345.830792428549,660,0,6020.673993038715,250,5770.673993038715
VEH_467,23,571.7120684099999,3807.5980779916454,4872.002702126609,3492.0027021266087,1380,0,7103.676540384962,250,6853.676540384962
VEH_468,12,318.37558694999996,3210.4963678602494,3546.8115875606372,2826.811587560637,720,0,6028.8934621484495,250,5778.8934621484495
VEH_469,17,415.014860038,2476.345913724451,3303.2841533731917,2283.284153373192,1020,0,4707.422644704012,250,4457.422644704012
VEH_470,9,228.41708765,1630.558323586119,2102.415760769372,1562.415760769372,540,0,3185.004982455014,250,2935.004982455014
VEH_471,5,144.32592936999998,1346.8811829984895,1463.0508826598643,1163.050882659864,300,0,2674.3861293972814,250,2424.3861293972814
VEH_472,3,95.17962155000001,1223.4963659115913,1207.3107352469333,1027.3107352469333,180,0,2452.2934586408646,250,2202.2934586408646
VEH_542,20,422.43838561999996,4890.954986328758,4843.302461654476,3643.302461654477,1200,0,7536.432479493138,200,7336.432479493137
VEH_543,24,645.1164458799998,5136.832093694658,5300.254174955872,3860.2541749558723,1440,0,7905.248140541984,200,7705.248140541984
VEH_544,22,500.1546668389999,5233.671618062278,5275.757726931442,3955.7577269314434,1320,0,8050.507427093418,200,7850.5074270934165
VEH_650,17,335.045550529,3177.9035078443253,3769.4151636503475,2749.4151636503475,1020,0,5970.226314119785,250,5720.226314119785
VEH_668,12,263.43122407000004,3116.048303183228,3054.6422076266485,2334.6422076266485,720,0,4874.072454774843,200,4674.072454774843
VEH_774,13,266.29764668999997,5443.834348227324,4663.492981495698,3883.4929814956986,780,0,10048.901826809184,250,9798.901826809184
VEH_775,13,275.65987611,6095.520736278668,5132.229157115058,4352.229157115059,780,0,11221.937325301604,250,10971.937325301604
VEH_776,14,317.26624404800003,4809.616670597105,4327.205825887203,3487.2058258872025,840,0,8907.31000707479,250,8657.31000707479
VEH_799,9,225.87731631999998,3747.8552406817353,3195.9145187535937,2655.9145187535937,540,0,6996.139433227124,250,6746.139433227124
VEH_800,6,131.38978104999998,2423.481631647912,2032.3626011548677,1672.3626011548677,360,0,4612.266936966242,250,4362.266936966242
VEH_822,9,184.29058692,3288.4134310944523,2862.208797597622,2322.208797597622,540,0,6169.144175970015,250,5919.144175970015
VEH_873,14,325.91313304000005,3684.4823335825604,3712.164692568596,2872.1646925685964,840,0,6882.068200448607,250,6632.068200448607
VEH_1048,10,253.76005089,5497.190532407237,4344.017937923133,3744.017937923133,600,0,10144.942958333027,250,9894.942958333027
VEH_1123,4,111.92535998,597.977870791497,813.1392043773837,573.1392043773837,240,0,1326.3601674246947,250,1076.3601674246947
VEH_101,8,172.65416806000002,2410.5352922641046,2388.220214337008,1908.2202143370077,480,0,4588.963526075388,250,4338.963526075388
VEH_82,7,182.09078992000002,2890.0253594969386,2614.348314184545,2194.348314184545,420,0,4535.038039245407,200,4335.038039245407
VEH_322,17,374.32088987,4075.575011467976,4225.744650285296,3205.7446502852968,1020,0,7586.035020642357,250,7336.035020642357
VEH_323,15,382.20430736000003,3927.1690947507136,3928.982759088098,3028.982759088098,900,0,7318.904370551285,250,7068.904370551285
VEH_324,11,279.18134924000003,3020.871259284515,3081.1832277476233,2421.183227747623,660,0,5687.568266712127,250,5437.568266712127
VEH_325,8,247.28359849999998,2443.515437223079,2352.393798947297,1872.393798947297,480,0,4648.327787001542,250,4398.327787001542
VEH_651,11,226.15499637000002,3390.3993936159354,3386.5199293988035,2726.5199293988026,660,0,6352.718908508685,250,6102.718908508685
VEH_669,11,263.75815939200004,3244.1233822089257,3052.081089093767,2392.081089093767,660,0,5066.185073313388,200,4866.185073313388
VEH_695,12,244.60841472099997,2126.1118008081075,2534.16962358318,1814.16962358318,720,0,3389.1677012121613,200,3189.1677012121613
VEH_696,10,189.185512077,2731.2090623712597,2841.912222030646,2241.9122220306454,600,0,4296.81359355689,200,4096.813593556889
VEH_687,12,302.86411097999996,2683.360493827975,3017.365843648195,2297.365843648195,720,0,3370.03259259357,150,3220.03259259357
VEH_722,13,300.3143304,6987.604027811962,5734.423860804774,4954.423860804774,780,0,12827.68725006153,250,12577.68725006153
VEH_801,5,93.62749587900001,1744.326147609666,1544.1249188826987,1244.1249188826987,300,0,3389.787065697399,250,3139.787065697399
VEH_918,13,318.74888510799997,2120.9605487684207,2573.634333185488,1793.6343331854878,780,0,3381.4408231526313,200,3181.4408231526313
VEH_919,7,180.84067998,2193.3403876577313,2098.3108411540343,1678.310841154034,420,0,3490.010581486597,200,3290.010581486597
VEH_920,4,59.804157460999996,1091.6493155527724,1119.897149933168,879.8971499331681,240,0,1837.4739733291588,200,1637.4739733291588
VEH_1021,17,336.155238521,5058.935362371147,5276.338255282144,4256.338255282146,1020,0,9356.083652268062,250,9106.083652268062
VEH_1049,7,191.36641529000002,3255.913386812775,2671.0442313876615,2251.0442313876615,420,0,6110.644096262996,250,5860.644096262996
VEH_1073,11,254.47285756399998,2916.5930976660084,3121.946594482663,2461.946594482663,660,0,5499.867575798815,250,5249.867575798815
VEH_1074,15,359.07364501800004,2867.446448010252,3334.805970528324,2434.8059705283245,900,0,5411.403606418453,250,5161.403606418453
VEH_50,16,380.21260893,5552.39422338096,4866.606129970445,3906.606129970445,960,0,10244.309602085728,250,9994.309602085728
VEH_149,10,261.73752766999996,3257.854363584888,2784.794665037294,2184.794665037294,600,0,6114.137854452798,250,5864.137854452798
VEH_150,4,92.75337268,1432.6988734287243,1228.539041746201,988.539041746201,240,0,2828.8579721717038,250,2578.8579721717038
VEH_401,14,328.44949881,4213.59606253391,3804.2942541249176,2964.2942541249176,840,0,7834.472912561036,250,7584.4729125610365
VEH_897,10,246.72559061800004,4917.858777219761,3983.8267334695893,3383.8267334695893,600,0,9102.145798995569,250,8852.145798995569
VEH_898,13,342.67735762,4710.576401270588,4092.2795780954375,3312.2795780954375,780,0,8729.037522287057,250,8479.037522287057
VEH_1022,12,249.84649105199998,3875.989915918046,3929.137754888787,3209.1377548887867,720,0,7226.781848652483,250,6976.781848652483
VEH_1050,5,143.27468247000002,2885.932757303041,2280.1730269185273,1980.1730269185273,300,0,5444.678963145472,250,5194.678963145472
VEH_123,12,220.46445652099996,4195.956460390862,3662.9906037861474,2942.990603786147,720,0,7802.72162870355,250,7552.72162870355
VEH_250,7,149.086887359,2061.8838955572146,2037.6846474890351,1617.6846474890351,420,0,3961.391012002987,250,3711.391012002987
VEH_251,5,107.70931423,1551.0440616697247,1436.3439281255328,1136.3439281255328,300,0,3041.879311005504,250,2791.879311005504
VEH_342,12,329.54733059,2679.4674008167185,2931.553613095479,2211.5536130954792,720,0,4219.201101225078,200,4019.201101225078
VEH_343,11,254.78192804000003,2667.08642606678,2810.1687771995657,2150.1687771995657,660,0,4200.62963910017,200,4000.62963910017
VEH_473,2,66.79851308,755.0937715680255,750.441226690981,630.441226690981,120,0,1609.168788822446,250,1359.168788822446
VEH_497,14,387.7879417799999,3931.6126057130627,3657.001981681955,2817.001981681953,840,0,7326.902690283512,250,7076.902690283512
VEH_498,8,196.961169945,2339.4507256797733,2182.628693737971,1702.6286937379707,480,0,4461.011306223591,250,4211.011306223591
VEH_499,6,155.27237835,2049.098749005567,1838.917767276783,1478.917767276783,360,0,3938.3777482100204,250,3688.3777482100204
VEH_545,18,415.52558107999994,4778.32036636061,4619.185212830388,3539.1852128303867,1080,0,7367.480549540916,200,7167.480549540916
VEH_642,9,183.38209091000002,2835.5912082082095,2879.8567826640638,2339.856782664063,540,0,4453.386812312314,200,4253.386812312314
VEH_643,12,210.54348780700002,2939.2878067753354,3143.9604212130553,2423.9604212130553,720,0,4608.931710163003,200,4408.931710163002
VEH_670,9,177.95177974800004,2753.6937627572725,2606.576153125333,2066.5761531253324,540,0,4330.540644135908,200,4130.540644135907
VEH_688,7,162.56578904,3062.830497194929,2866.472975262561,2446.472975262561,420,0,3825.3965966339156,150,3675.3965966339156
VEH_689,7,152.58740297,3118.247157340919,2917.117921590625,2497.117921590625,420,0,3891.8965888091025,150,3741.8965888091025
VEH_723,13,292.42940762,5508.635714686636,4729.413495670782,3949.4134956707812,780,0,10165.544286435943,250,9915.544286435943
VEH_724,11,268.15530729,4693.9679522789065,4128.8010316973905,3468.8010316973905,660,0,8699.142314102031,250,8449.142314102031
VEH_725,14,250.735149447,3935.113788225097,3827.3640698035524,2987.3640698035533,840,0,7333.204818805174,250,7083.204818805174
VEH_726,10,216.12387409000002,2668.2514092024926,2611.955903206661,2011.9559032066604,600,0,5052.852536564486,250,4802.852536564486
VEH_850,11,192.403974016,2188.014635117927,2802.964001984056,2142.964001984056,660,0,4188.426343212268,250,3938.426343212268
VEH_851,11,215.464552642,2434.9873973290005,2995.301914757325,2335.301914757325,660,0,4632.9773151922,250,4382.9773151922
VEH_842,8,155.19701035,1992.6018182284936,2364.419075293712,1884.419075293712,480,0,3188.90272734274,200,2988.90272734274
VEH_843,6,114.58732500900001,1737.6273209181527,1984.8111486233645,1624.8111486233647,360,0,2806.4409813772286,200,2606.440981377229
VEH_844,4,68.65358162,1095.4940595946446,1250.598894772343,1010.5988947723432,240,0,1843.2410893919669,200,1643.2410893919669
VEH_874,12,316.798300161,2555.1026922531228,2801.5491254180047,2081.5491254180047,720,0,4849.184846055621,250,4599.184846055621
VEH_875,10,225.86366584,2906.4649114051135,2810.795801716928,2210.795801716928,600,0,5481.636840529204,250,5231.636840529204
VEH_876,8,201.94088641000002,2085.094636435497,2080.6135121274788,1600.613512127479,480,0,4003.1703455838933,250,3753.1703455838933
VEH_899,8,188.04821803000004,4476.749604550651,3590.1963401713565,3110.196340171356,480,0,8308.149288191173,250,8058.149288191173
VEH_900,10,279.13326252,3856.1530031681914,3315.6494598005474,2715.6494598005474,600,0,7191.075405702744,250,6941.075405702744
VEH_901,9,185.85038716000003,3262.4427620106653,2832.173134595292,2292.173134595292,540,0,6122.396971619198,250,5872.396971619198
