VehicleID,Count,Volume,TravelDistance,WorkTime,TravelTime,ServiceTime,WaitingTime,TotalCost,FixedCost,VariableCost
VEH_393,7,150.18984628700002,1489.1911450373584,1616.9095566262909,1196.9095566262909,420,0,2930.5440610672454,250,2680.5440610672454
VEH_394,10,229.84609182999998,1875.116583834742,2081.585264643288,1481.585264643288,600,0,3625.2098509025354,250,3375.2098509025354
VEH_395,10,278.18799382,1863.4415944089692,2005.9496336994853,1405.9496336994853,600,0,3604.1948699361446,250,3354.1948699361446
VEH_396,17,427.42481430999993,2781.436533185751,3219.503258352263,2199.503258352263,1020,0,5256.585759734352,250,5006.585759734353
VEH_397,7,186.50219085999998,1623.3070140364962,1662.7603310413124,1242.7603310413122,420,0,3171.9526252656933,250,2921.9526252656933
VEH_398,13,358.31169242,1925.2984700139552,2425.2683034207676,1645.2683034207676,780,0,3715.53724602512,250,3465.5372460251197
VEH_399,12,301.60247741999996,1588.4203537862923,2098.129981534405,1378.1299815344055,720,0,3109.1566368153267,250,2859.1566368153267
VEH_400,8,194.81901748,690.9070312059872,1146.8248291211644,666.8248291211645,480,0,1493.6326561707772,250,1243.6326561707772
VEH_462,11,288.35554007,1336.815919485364,1941.6878865068397,1281.6878865068395,660,0,2656.2686550736557,250,2406.2686550736553
VEH_463,10,272.15827669000004,1379.8945179929556,1809.9964578510248,1209.9964578510248,600,0,2733.8101323873198,250,2483.8101323873198
VEH_464,9,277.23160898000003,1267.3900308215325,1698.812710280287,1158.812710280287,540,0,2531.3020554787586,250,2281.302055478759
VEH_465,11,287.01537193,1068.649903670651,1740.308995355773,1080.308995355773,660,0,2173.5698266071718,250,1923.5698266071715
VEH_466,12,224.79139436699998,1324.6829893574927,1941.5100709914234,1221.5100709914234,720,0,2634.429380843487,250,2384.429380843487
VEH_547,7,173.77938773,1975.2850854155938,1857.776730250068,1437.7767302500679,420,0,3805.5131537480693,250,3555.5131537480693
VEH_548,8,154.68859578,911.7170979555533,1334.0983608249346,854.0983608249346,480,0,1891.0907763199962,250,1641.0907763199962
VEH_549,17,446.45243753,2218.8046402776145,2913.309032191281,1893.3090321912816,1020,0,4243.848352499707,250,3993.848352499707
VEH_550,7,211.56218982,687.1054400438682,1084.9298766278812,664.9298766278812,420,0,1486.789792078963,250,1236.789792078963
VEH_551,11,302.589915556,2521.3798518279636,2682.9634279485576,2022.9634279485576,660,0,4788.483733290334,250,4538.483733290334
VEH_612,9,254.31425139,1586.773623324656,1826.747588354909,1286.7475883549096,540,0,3106.1925219843806,250,2856.1925219843806
VEH_613,10,265.23577138,1904.9428313270662,2137.0723477587308,1537.072347758731,600,0,3678.8970963887186,250,3428.8970963887186
VEH_614,13,282.56888384699994,2089.1303533158516,2601.159190873505,1821.159190873505,780,0,4010.4346359685337,250,3760.4346359685337
VEH_615,7,185.00162689,968.9134490231904,1241.2470878409665,821.2470878409663,420,0,1994.0442082417426,250,1744.0442082417426
VEH_616,12,287.42826937,2213.9434011002895,2506.649975450652,1786.6499754506524,720,0,4235.098121980522,250,3985.0981219805212
VEH_617,7,182.57644628,670.9504319135717,1083.3231502318279,663.3231502318279,420,0,1457.7107774444291,250,1207.7107774444291
VEH_618,14,274.46184264699997,2076.146208386229,2559.4194884550675,1719.4194884550677,840,0,3987.0631750952125,250,3737.0631750952125
VEH_619,13,325.1516897950001,1929.5622579562528,2429.7352455472283,1649.735245547228,780,0,3723.212064321255,250,3473.212064321255
VEH_620,5,128.18431713,461.85384704209036,758.1836224532603,458.18362245326045,300,0,1081.3369246757627,250,831.3369246757627
VEH_621,8,203.89853925999998,1592.5445662701845,1771.437134597474,1291.437134597474,480,0,3116.580219286333,250,2866.580219286332
VEH_647,5,105.61749977,596.2119804614994,839.6535190278221,539.6535190278221,300,0,1323.1815648306988,250,1073.181564830699
VEH_648,7,185.72971708,1769.1198765154052,1862.1975677737023,1442.1975677737023,420,0,3434.415777727729,250,3184.415777727729
VEH_649,2,59.057584039999995,310.5031692647209,392.5987834464205,272.5987834464205,120,0,808.9057046764976,250,558.9057046764976
VEH_672,7,219.186332384,1600.5032395767864,1664.8457544607459,1244.8457544607459,420,0,3130.9058312382153,250,2880.905831238216
VEH_673,5,116.42380701500001,473.2594663042727,772.9166418765053,472.91664187650525,300,0,1101.867039347691,250,851.8670393476909
VEH_674,1,17.43308548,212.98924535572147,246.0417146786813,186.0417146786813,60,0,633.3806416402986,250,383.3806416402986
VEH_675,1,15.14741845,159.9961004672036,209.727207759504,149.727207759504,60,0,537.9929808409665,250,287.9929808409665
VEH_676,1,30.68396046,223.01241190280945,247.8526431793547,187.8526431793547,60,0,651.4223414250571,250,401.422341425057
VEH_667,1,26.29723253,94.97528756031784,143.9321949738818,83.93219497388178,60,0,342.46293134047676,200,142.46293134047676
VEH_697,10,215.978716146,1829.411456506621,2068.1184424567855,1468.1184424567857,600,0,3542.9406217119176,250,3292.940621711918
VEH_698,8,171.29282772200003,1057.7777934488743,1312.0731929898552,832.0731929898553,480,0,2154.0000282079736,250,1904.0000282079739
VEH_699,9,241.869905966,2303.737606987585,2309.9463132408737,1769.9463132408735,540,0,4396.727692577653,250,4146.727692577653
VEH_700,1,37.39760345,166.86670716359498,205.87382652179446,145.87382652179446,60,0,550.3600728944709,250,300.360072894471
VEH_701,1,29.90475525,166.86670716359498,205.87382652179446,145.87382652179446,60,0,550.3600728944709,250,300.360072894471
VEH_692,1,5.0,267.94789609806804,277.1827864427795,217.1827864427795,60,0,601.9218441471021,200,401.9218441471021
VEH_693,1,35.87251105,171.36854597018154,195.8434654690321,135.8434654690321,60,0,457.0528189552723,200,257.0528189552723
VEH_694,1,19.42883412,171.36854597018154,195.8434654690321,135.8434654690321,60,0,457.0528189552723,200,257.0528189552723
VEH_767,2,41.142291259000004,524.809444469923,506.30099471194825,386.30099471194825,120,0,1194.6570000458614,250,944.6570000458615
VEH_768,4,103.052839619,541.998531963045,668.6996813646088,428.6996813646087,240,0,1225.5973575334813,250,975.597357533481
VEH_769,9,222.635148112,1220.125602068992,1560.188176896326,1020.188176896326,540,0,2446.2260837241856,250,2196.2260837241856
VEH_770,2,41.79782931,470.4419100958416,548.577635502895,428.577635502895,120,0,1096.7954381725149,250,846.7954381725149
VEH_771,2,41.35415487,367.1657985964883,456.47867260107756,336.47867260107756,120,0,910.898437473679,250,660.898437473679
VEH_772,2,79.99554866,910.7257433075321,787.3799051158232,667.3799051158232,120,0,1889.3063379535579,250,1639.3063379535579
VEH_773,4,88.22441322899999,460.0005029795386,684.7498092255423,444.74980922554226,240,0,1078.0009053631695,250,828.0009053631695
VEH_797,1,35.2913358,315.79088780494436,304.74963354402075,244.74963354402075,60,0,818.4235980488999,250,568.4235980488999
VEH_798,1,37.40816818,187.75376346245267,201.62137417015538,141.62137417015538,60,0,587.9567742324148,250,337.95677423241483
VEH_847,6,122.19800089000002,893.690764571413,1122.0682424762313,762.068242476231,360,0,1858.6433762285435,250,1608.6433762285435
VEH_848,1,16.94529587,194.0034143543333,242.71230588578283,182.71230588578283,60,0,599.2061458378,250,349.20614583779997
VEH_849,1,17.10957898,139.90548173232855,192.55892243950592,132.55892243950592,60,0,501.8298671181914,250,251.8298671181914
VEH_872,1,12.89120628,87.16762531515663,157.20593784504294,97.20593784504294,60,0,406.9017255672819,250,156.90172556728194
VEH_922,3,53.550087256,191.8327945329998,386.3970333766146,206.39703337661462,180,0,595.2990301593996,250,345.29903015939965
VEH_923,2,30.675907673,166.5439060473972,272.00902580453925,152.00902580453925,120,0,549.779030885315,250,299.77903088531497
VEH_924,1,39.73893022,71.60877147992103,149.3042173165835,89.3042173165835,60,0,378.89578866385784,250,128.89578866385787
VEH_925,1,32.3766665,71.60877147992103,149.3042173165835,89.3042173165835,60,0,378.89578866385784,250,128.89578866385787
VEH_926,2,51.67348987,71.60877147992103,209.3042173165835,89.3042173165835,120,0,378.89578866385784,250,128.89578866385787
VEH_917,2,48.299716520000004,112.44597342539242,222.33281813308267,102.33281813308267,120,0,368.66896013808866,200,168.66896013808864
VEH_947,1,16.46189716,133.39441862145685,189.19825286535144,129.19825286535144,60,0,490.1099535186223,250,240.10995351862235
VEH_948,1,32.91443615,80.08370450141771,158.47998818871696,98.47998818871696,60,0,394.1506681025519,250,144.1506681025519
VEH_949,1,18.63352621,79.29648599945205,139.524172648922,79.524172648922,60,0,392.73367479901367,250,142.7336747990137
VEH_1012,3,66.90882186,252.935805991729,424.2866469106475,244.2866469106475,180,0,705.2844507851123,250,455.28445078511226
VEH_1013,2,51.783460289999994,102.03192911837866,268.0162764375222,148.0162764375222,120,0,433.6574724130816,250,183.65747241308162
VEH_1014,2,56.25307563,254.38617696843437,361.0353366930778,241.0353366930778,120,0,707.8951185431819,250,457.89511854318187
VEH_1015,5,141.33086231,344.00040712773443,671.1144514721594,371.11445147215943,300,0,869.2007328299221,250,619.2007328299221
VEH_1016,3,46.7323131,271.4938284545482,420.81989918270824,240.81989918270824,180,0,738.6888912181867,250,488.68889121818677
VEH_1017,1,39.28621581,202.56448465593516,237.8809485545828,177.8809485545828,60,0,614.6160723806834,250,364.6160723806833
VEH_1018,1,38.32117873,419.4817306649575,358.73040815556783,298.73040815556783,60,0,1005.0671151969235,250,755.0671151969235
VEH_1019,1,33.26018428,419.4817306649575,358.73040815556783,298.73040815556783,60,0,1005.0671151969235,250,755.0671151969235
VEH_1020,1,26.04432752,419.4817306649575,358.73040815556783,298.73040815556783,60,0,1005.0671151969235,250,755.0671151969235
VEH_1047,1,30.35548891,407.87932337193183,351.252764925457,291.252764925457,60,0,984.1827820694773,250,734.1827820694773
VEH_1072,1,37.98973511,200.63483507145742,220.26086746558084,160.26086746558084,60,0,611.1427031286233,250,361.14270312862334
VEH_1122,8,192.36764489499998,1804.7753162123581,1906.8182356329844,1426.8182356329842,480,0,3498.5955691822446,250,3248.5955691822446
VEH_123,19,422.54703634799995,3071.082215970833,3664.008518001495,2524.008518001495,1140,0,5777.9479887475,250,5527.9479887475
VEH_149,15,343.26733391000005,2728.579919317545,3088.479939721933,2188.4799397219335,900,0,5161.44385477158,250,4911.44385477158
VEH_1151,5,94.693191711,443.340037193309,691.4572217582067,391.45722175820674,300,0,1048.0120669479563,250,798.0120669479563
VEH_167,5,106.318619713,834.719185645575,945.3843370979182,645.3843370979181,300,0,1452.0787784683625,200,1252.0787784683625
VEH_168,3,80.7181725,437.4489928477228,569.5821970755128,389.5821970755128,180,0,856.1734892715842,200,656.1734892715842
VEH_169,2,48.69129318,406.28905066462914,457.163707054636,337.163707054636,120,0,809.4335759969437,200,609.4335759969437
VEH_170,2,68.43627097000001,260.13669484921,334.94966532401037,214.94966532401037,120,0,590.205042273815,200,390.205042273815
VEH_171,3,55.265651708,334.24819961924567,479.39197366061705,299.3919736606171,180,0,701.3722994288686,200,501.3722994288686
VEH_1130,3,60.9665516,627.1867970368694,705.7972519941552,525.7972519941552,180,0,1140.7801955553043,200,940.7801955553043
VEH_1135,1,6.771877511,102.20041984938612,147.20662811589347,87.20662811589347,60,0,353.3006297740792,200,153.3006297740792
VEH_1140,1,18.50898424,188.22176372019044,205.4141821568891,145.4141821568891,60,0,482.33264558028566,200,282.33264558028566
VEH_187,1,18.58098551,147.19688750180921,184.0359427997644,124.0359427997644,60,0,326.63626500217106,150,176.63626500217106
VEH_248,14,358.835535612,2450.729317747468,2914.094886432836,2074.094886432836,840,0,4661.312771945443,250,4411.312771945442
VEH_401,11,282.138140448,1726.5165171334263,2243.6780156060463,1583.6780156060463,660,0,3357.729730840167,250,3107.729730840167
VEH_382,1,45.0,68.83437162381838,124.16862178323449,64.16862178323449,60,0,303.2515574357276,200,103.25155743572758
VEH_383,2,50.10461893,68.83437162381838,184.16862178323447,64.16862178323449,120,0,303.2515574357276,200,103.25155743572758
VEH_467,13,306.901262407,2137.023159062278,2599.744438873794,1819.7444388737943,780,0,4096.641686312099,250,3846.6416863120994
VEH_468,14,342.33768222000003,3352.00816111568,3399.688736814413,2559.688736814413,840,0,6283.614690008224,250,6033.614690008224
VEH_469,10,284.48025999,1401.5863681650117,1892.3373995603183,1292.3373995603183,600,0,2772.855462697021,250,2522.855462697021
VEH_470,17,384.44553935,2454.797398875732,3034.3405375804964,2014.340537580496,1020,0,4668.635317976318,250,4418.635317976318
VEH_471,15,429.761327037,2064.8975800633543,2922.7907765652803,2022.7907765652803,900,0,3966.8156441140377,250,3716.8156441140377
VEH_472,5,144.81295672000002,977.1673905643353,1097.432903789949,797.432903789949,300,0,2008.9013030158037,250,1758.9013030158037
VEH_542,3,62.91172018,291.920710523335,459.7387483433715,279.7387483433715,180,0,637.8810657850024,200,437.8810657850025
VEH_543,7,141.2486793,868.2329035455982,1192.7872380625088,772.7872380625088,420,0,1502.3493553183973,200,1302.3493553183973
VEH_544,1,9.442245224,240.40313846497307,247.49642633722743,187.49642633722743,60,0,560.6047076974596,200,360.6047076974596
VEH_545,1,36.73010774,143.96600800067733,170.91756611886422,110.9175661188642,60,0,415.949012001016,200,215.949012001016
VEH_546,1,32.67153318,143.96600800067733,170.91756611886422,110.9175661188642,60,0,415.949012001016,200,215.949012001016
VEH_537,1,22.47768544,143.96600800067733,170.91756611886422,110.9175661188642,60,0,322.7592096008128,150,172.7592096008128
VEH_622,14,336.324304372,2545.1266319151023,2930.2273124981657,2090.2273124981657,840,0,4831.227937447185,250,4581.227937447185
VEH_623,4,86.16277896,519.4974330034743,733.6469226515369,493.64692265153695,240,0,1185.0953794062536,250,935.0953794062536
VEH_624,8,177.420875745,2105.865311602145,2126.761733161581,1646.761733161581,480,0,4040.557560883861,250,3790.557560883861
VEH_625,5,124.11125791,867.6185545623821,1038.5009349699596,738.5009349699594,300,0,1811.713398212288,250,1561.713398212288
VEH_650,1,30.71325663,162.38174049505142,217.28642754034274,157.28642754034274,60,0,542.2871328910926,250,292.28713289109254
VEH_651,9,153.25943622300002,1950.0009819399568,2038.3457824262446,1498.3457824262446,540,0,3760.0017674919222,250,3510.0017674919222
VEH_668,1,35.10824658,94.97528756031784,143.9321949738818,83.93219497388178,60,0,342.46293134047676,200,142.46293134047676
VEH_669,1,29.03555714,94.97528756031784,143.9321949738818,83.93219497388178,60,0,342.46293134047676,200,142.46293134047676
VEH_774,2,36.606151141,265.9863987184257,369.40722900892536,249.40722900892536,120,0,728.7755176931662,250,478.7755176931662
VEH_775,2,47.093902745,184.66023383555284,323.9096874412353,203.9096874412353,120,0,582.3884209039951,250,332.38842090399515
VEH_776,12,262.10174716299997,1761.3405272576201,2184.8983498168745,1464.8983498168745,720,0,3420.4129490637165,250,3170.412949063716
VEH_757,1,31.38287752,165.68129196929303,225.6733876841341,165.6733876841341,60,0,448.5219379539395,200,248.52193795393953
VEH_758,2,70.23606545,182.25783742371047,335.9378120867955,215.9378120867955,120,0,473.3867561355657,200,273.3867561355657
VEH_759,1,23.87456973,555.5519627309179,477.75814458794895,417.75814458794895,60,0,1033.327944096377,200,833.3279440963769
VEH_760,1,20.18034582,91.92263352618752,140.06833917727977,80.06833917727975,60,0,337.8839502892813,200,137.8839502892813
VEH_799,1,27.25580391,187.75376346245267,201.62137417015538,141.62137417015538,60,0,587.9567742324148,250,337.95677423241483
VEH_822,1,27.25449474,206.10681809074333,234.582447772231,174.582447772231,60,0,620.992272563338,250,370.992272563338
VEH_850,1,20.97948872,139.90548173232855,192.55892243950592,132.55892243950592,60,0,501.8298671181914,250,251.8298671181914
VEH_918,1,13.19512754,166.5439060473972,212.00902580453925,152.00902580453925,60,0,449.8158590710958,200,249.81585907109582
VEH_919,2,37.90527171,71.60877147992103,209.3042173165835,89.3042173165835,120,0,307.41315721988155,200,107.41315721988155
VEH_920,1,45.0,112.44597342539242,162.33281813308267,102.33281813308267,60,0,368.66896013808866,200,168.66896013808864
VEH_921,1,37.98121949,112.44597342539242,162.33281813308267,102.33281813308267,60,0,368.66896013808866,200,168.66896013808864
VEH_912,1,27.2179043,112.44597342539242,162.33281813308267,102.33281813308267,60,0,284.9351681104709,150,134.9351681104709
VEH_1021,1,39.17805556,419.4817306649575,358.73040815556783,298.73040815556783,60,0,1005.0671151969235,250,755.0671151969235
VEH_1022,2,53.720334769999994,419.4817306649575,418.73040815556783,298.73040815556783,120,0,1005.0671151969235,250,755.0671151969235
VEH_1048,1,18.30194661,310.5221122935065,296.3404937386923,236.34049373869232,60,0,808.9398021283117,250,558.9398021283117
VEH_1123,6,146.56087745000002,1444.0054526467798,1454.713990050518,1094.7139900505183,360,0,2849.2098147642037,250,2599.2098147642037
VEH_101,20,472.481247686,3179.746603639366,3812.4619636627626,2612.4619636627626,1200,0,5973.54388655086,250,5723.54388655086
VEH_82,2,65.51337549,210.27960360944206,323.29270356041394,203.29270356041394,120,0,515.4194054141631,200,315.41940541416307
VEH_83,12,265.95509520999997,2397.277299432699,2660.084586273859,1940.0845862738588,720,0,3795.9159491490477,200,3595.915949149047
VEH_84,4,118.03249075,553.7563894633915,698.5753245329339,458.5753245329339,240,0,1030.6345841950872,200,830.6345841950872
VEH_85,3,120.71918738,434.0832153794697,516.5946369168005,336.5946369168005,180,0,851.1248230692046,200,651.1248230692046
VEH_86,3,70.91942623999999,204.91471350764743,374.49738774627747,194.4973877462775,180,0,507.37207026147115,200,307.37207026147115
VEH_124,20,394.935599565,2805.2394052316045,3534.834526282035,2334.834526282035,1200,0,5299.430929416889,250,5049.43092941689
VEH_150,18,325.006474708,2590.55785236049,3223.052761466756,2143.052761466756,1080,0,4913.004134248881,250,4663.004134248881
VEH_151,20,457.12970390600003,2450.500803876609,3279.798024786391,2079.7980247863907,1200,0,4660.901446977897,250,4410.901446977897
VEH_1145,3,79.021511927,395.86789813535887,483.41985658509645,303.4198565850964,180,0,793.8018472030383,200,593.8018472030383
VEH_1150,8,188.36268592,1064.4730131283761,1317.6710925610707,837.6710925610707,480,0,1796.7095196925643,200,1596.7095196925643
VEH_162,2,62.588155709999995,361.2178837836831,405.06745143688255,285.06745143688255,120,0,583.4614605404197,150,433.46146054041964
VEH_163,7,179.77520484,1165.1204008069117,1398.6139328437607,978.6139328437607,420,0,1548.1444809682937,150,1398.1444809682937
VEH_164,5,118.49537566000001,633.3282556519906,883.4937846804663,583.4937846804663,300,0,909.9939067823886,150,759.9939067823889
VEH_165,1,23.42553036,102.20041984938612,147.20662811589347,87.20662811589347,60,0,272.64050381926336,150,122.64050381926334
VEH_166,1,19.02687835,188.22176372019044,205.4141821568891,145.4141821568891,60,0,375.8661164642285,150,225.86611646422853
VEH_188,1,16.97004054,50.39094325046366,137.3035047900981,77.30350479009809,60,0,210.4691319005564,150,60.469131900556384
VEH_189,1,24.47812403,147.19688750180921,184.0359427997644,124.0359427997644,60,0,326.63626500217106,150,176.63626500217106
VEH_384,1,10.83260258,122.93230424582319,174.19861190158122,114.19861190158123,60,0,384.3984563687348,200,184.3984563687348
VEH_385,1,26.25829372,115.81801434879594,175.38685204834178,115.38685204834178,60,0,373.7270215231939,200,173.7270215231939
VEH_386,2,41.59126315,68.83437162381838,184.16862178323447,64.16862178323449,120,0,303.2515574357276,200,103.25155743572758
VEH_473,7,194.26383045,1832.1587098843172,1837.634994486489,1417.6349944864892,420,0,3547.8856777917713,250,3297.8856777917717
VEH_474,18,448.36939156000005,2950.375165417156,3424.080311223691,2344.0803112236904,1080,0,5560.675297750882,250,5310.675297750882
VEH_475,4,86.10799951,541.1082207769917,669.1216842730275,429.1216842730276,240,0,1223.9947973985852,250,973.9947973985852
VEH_476,10,253.635231144,1664.3693804384193,1946.7829365676816,1346.782936567682,600,0,3245.864884789155,250,2995.8648847891545
VEH_447,1,40.89430166,107.50461264278759,178.2798697807929,118.2798697807929,60,0,361.2569189641814,200,161.25691896418138
VEH_538,2,55.619851659999995,173.96668482119716,302.24055619403765,182.24055619403765,120,0,358.7600217854366,150,208.7600217854366
VEH_539,2,39.24494575,208.40175181318062,289.6933820108211,169.6933820108211,120,0,400.0821021758168,150,250.08210217581674
VEH_540,1,36.76303648,240.40313846497307,247.49642633722743,187.49642633722743,60,0,438.4837661579677,150,288.4837661579677
VEH_541,1,33.66551111,143.96600800067733,170.91756611886422,110.9175661188642,60,0,322.7592096008128,150,172.7592096008128
VEH_532,1,26.70734019,143.96600800067733,170.91756611886422,110.9175661188642,60,0,253.96600800067733,110,143.96600800067733
VEH_533,1,18.18973337,143.96600800067733,170.91756611886422,110.9175661188642,60,0,253.96600800067733,110,143.96600800067733
