VehicleID,Count,Volume,TravelDistance,WorkTime,TravelTime,ServiceTime,WaitingTime,TotalCost,FixedCost,VariableCost
VEH_701,10,215.22305807000004,1481.0293708468685,1793.6026619584857,1193.6026619584857,600,0,2915.8528675243633,250,2665.8528675243633
VEH_692,1,5.0,267.94789609806804,277.1827864427795,217.1827864427795,60,0,601.9218441471021,200,401.9218441471021
VEH_693,1,35.87251105,171.36854597018154,195.8434654690321,135.8434654690321,60,0,457.0528189552723,200,257.0528189552723
VEH_694,1,19.42883412,171.36854597018154,195.8434654690321,135.8434654690321,60,0,457.0528189552723,200,257.0528189552723
VEH_767,12,269.55559746899996,2808.9373655711915,3079.0439413735176,2359.043941373517,720,0,5306.087258028144,250,5056.087258028144
VEH_768,4,100.70565149999999,792.2837465080873,824.9020871991361,584.9020871991361,240,0,1676.1107437145572,250,1426.1107437145572
VEH_769,17,452.741366382,3666.2354232524567,4234.480151904738,3214.4801519047382,1020,0,6849.223761854421,250,6599.223761854422
VEH_770,8,197.49331671,1832.4032536855784,1951.67869259398,1471.67869259398,480,0,3548.325856634041,250,3298.325856634041
VEH_771,4,120.82719754,612.5103678314366,801.6725535466251,561.6725535466251,240,0,1352.518662096586,250,1102.518662096586
VEH_772,4,115.11922050999999,997.7208459937232,1010.0702307718025,770.0702307718025,240,0,2045.8975227887022,250,1795.8975227887022
VEH_773,8,223.79544124999998,1088.3216864095034,1512.1994076161318,1032.1994076161318,480,0,2208.979035537106,250,1958.979035537106
VEH_797,8,209.41284761999998,1253.8988590142274,1502.3955847172479,1022.3955847172479,480,0,2507.0179462256096,250,2257.017946225609
VEH_798,17,317.114690453,3801.225895119259,3957.420979988736,2937.420979988736,1020,0,7092.206611214668,250,6842.206611214668
VEH_847,16,374.8158213599999,2097.8255998815766,2844.477683822011,1884.477683822011,960,0,4026.0860797868377,250,3776.0860797868377
VEH_848,10,241.82087239100002,1114.6749122198,1612.7979561603538,1012.797956160354,600,0,2256.4148419956405,250,2006.4148419956402
VEH_849,3,60.90670928,402.9880202722079,520.1677148724141,340.167714872414,180,0,975.3784364899742,250,725.3784364899742
VEH_872,6,156.37722818999998,680.639439418172,983.1925971763798,623.1925971763798,360,0,1475.1509909527094,250,1225.1509909527094
VEH_922,13,334.842580366,2314.6974864989625,2669.3025709700432,1889.3025709700432,780,0,4416.455475698132,250,4166.455475698132
VEH_923,3,41.811602603,429.6264445872765,539.6178182374474,359.61781823744735,180,0,1023.3276002570979,250,773.3276002570979
VEH_924,5,138.59964699,952.1162912691657,1123.818394209598,823.8183942095978,300,0,1963.8093242844984,250,1713.8093242844984
VEH_925,14,387.56584566,2412.371387105841,2663.12983044278,1823.1298304427796,840,0,4592.268496790514,250,4342.268496790515
VEH_926,13,298.44321264,1704.1686735128396,2305.7326766172605,1525.7326766172607,780,0,3317.503612323112,250,3067.503612323112
VEH_917,2,48.299716520000004,112.44597342539242,222.33281813308267,102.33281813308267,120,0,368.66896013808866,200,168.66896013808864
VEH_947,13,291.04917360999997,1665.6043903144118,2087.5733183957936,1307.5733183957936,780,0,3248.087902565941,250,2998.087902565941
VEH_948,3,97.96887946,428.2419703065645,592.8446129985484,412.8446129985485,180,0,1020.8355465518162,250,770.8355465518162
VEH_949,7,160.11464191,1958.3939347192877,2033.201225903496,1613.201225903496,420,0,3775.1090824947178,250,3525.1090824947178
VEH_1012,4,106.38720365,397.79829514785087,583.6828067379646,343.6828067379646,240,0,966.0369312661315,250,716.0369312661317
VEH_1013,22,533.1199209390002,2751.8211082381818,3755.049779343491,2435.0497793434915,1320,0,5203.277994828728,250,4953.277994828728
VEH_1014,6,170.73550206,749.9390731042522,1039.6702980615723,679.6702980615725,360,0,1599.8903315876541,250,1349.8903315876541
VEH_1015,4,105.62712611500001,425.5360691410133,655.7400610509536,415.7400610509536,240,0,1015.9649244538239,250,765.9649244538239
VEH_1016,4,69.05634528,550.5171329991637,695.243666265817,455.243666265817,240,0,1240.9308393984945,250,990.9308393984946
VEH_1017,3,92.78979808,469.72583077975605,560.8777971738455,380.87779717384547,180,0,1095.506495403561,250,845.506495403561
VEH_1018,2,67.78369182,711.4145404924263,629.0670052496757,509.06700524967573,120,0,1530.5461728863675,250,1280.5461728863675
VEH_1019,2,62.53539231,444.00305115802223,453.8966231873466,333.8966231873466,120,0,1049.20549208444,250,799.2054920844399
VEH_1020,1,26.04432752,419.4817306649575,358.73040815556783,298.73040815556783,60,0,1005.0671151969235,250,755.0671151969235
VEH_1047,5,136.24849865,474.0823370258762,707.702584254566,407.702584254566,300,0,1103.3482066465774,250,853.3482066465772
VEH_1072,3,106.07825936,581.1196128509121,668.5892588500765,488.5892588500765,180,0,1296.0153031316418,250,1046.0153031316418
VEH_1122,9,183.70727967,1980.4299032569725,2104.6157747504853,1564.6157747504853,540,0,3814.773825862551,250,3564.773825862551
VEH_123,20,450.92667534999987,3377.989267352342,3798.338777374319,2598.338777374319,1200,0,6330.3806812342145,250,6080.380681234214
VEH_149,16,387.559703096,3640.4268236772423,3770.4403683083747,2810.4403683083747,960,0,6802.768282619038,250,6552.768282619037
VEH_1151,17,450.89045569999996,5428.635223709216,4857.167781593787,3837.167781593787,1020,0,10021.54340267659,250,9771.54340267659
VEH_167,5,137.582891096,848.5801905316964,968.1506591284993,668.1506591284992,300,0,1472.8702857975445,200,1272.8702857975445
VEH_168,3,82.46481533,479.72674904795485,583.0769286752973,403.0769286752972,180,0,919.5901235719323,200,719.5901235719323
VEH_169,2,60.02780613,260.13669484921,334.94966532401037,214.94966532401037,120,0,590.205042273815,200,390.205042273815
VEH_170,10,247.601883959,1981.277205658735,2105.8152775611597,1505.8152775611593,600,0,3171.915808488103,200,2971.915808488103
VEH_171,5,137.12330249000001,883.8736746534486,1064.1132636154543,764.1132636154542,300,0,1525.810511980173,200,1325.810511980173
VEH_1130,1,6.771877511,102.20041984938612,147.20662811589347,87.20662811589347,60,0,353.3006297740792,200,153.3006297740792
VEH_1135,19,486.26342078999994,5625.982648445435,5202.764328875066,4062.7643288750655,1140,0,8638.973972668155,200,8438.973972668155
VEH_248,8,166.26921012999998,1414.6760543532032,1642.1997538042415,1162.1997538042417,480,0,2796.4168978357657,250,2546.4168978357657
VEH_401,12,276.42678062500005,2280.379247162624,2500.551711402474,1780.551711402474,720,0,4354.682644892723,250,4104.682644892723
VEH_382,2,50.10461893,68.83437162381838,184.16862178323447,64.16862178323449,120,0,303.2515574357276,200,103.25155743572758
VEH_467,11,293.72431162,2892.7476702927916,2886.4726913255613,2226.4726913255613,660,0,5456.945806527026,250,5206.9458065270255
VEH_468,16,379.694960992,3651.105100501981,3699.704922804881,2739.7049228048813,960,0,6821.989180903567,250,6571.989180903567
VEH_469,16,443.120255416,2687.9173178138194,3238.3747035030315,2278.3747035030306,960,0,5088.251172064875,250,4838.251172064875
VEH_470,14,314.96325557,3749.4461627300784,3774.2694530826116,2934.2694530826116,840,0,6999.003092914141,250,6749.003092914141
VEH_471,9,240.0591176,1578.9858296966759,1942.7379638994316,1402.7379638994319,540,0,3092.174493454017,250,2842.1744934540166
VEH_472,16,459.51505664699994,4243.468639736469,4360.393377227323,3400.3933772273213,960,0,7888.243551525646,250,7638.243551525646
VEH_542,3,53.582305590000004,361.67215373132893,504.9369744972442,324.9369744972442,180,0,742.5082305969934,200,542.5082305969934
VEH_543,1,9.442245224,240.40313846497307,247.49642633722743,187.49642633722743,60,0,560.6047076974596,200,360.6047076974596
VEH_544,1,36.73010774,143.96600800067733,170.91756611886422,110.9175661188642,60,0,415.949012001016,200,215.949012001016
VEH_545,1,32.67153318,143.96600800067733,170.91756611886422,110.9175661188642,60,0,415.949012001016,200,215.949012001016
VEH_546,21,532.879297183,5596.032365410101,5417.630995359876,4157.630995359875,1260,0,8594.048548115155,200,8394.048548115155
VEH_622,14,269.16044660600005,3054.1529545791177,3235.5082671091536,2395.508267109153,840,0,5747.475318242412,250,5497.475318242412
VEH_623,18,526.145940997,3940.053690899354,4577.224976292176,3497.2249762921756,1080,0,7342.096643618838,250,7092.096643618838
VEH_624,10,257.7068340000001,1778.4700421807543,2025.6856329127052,1425.6856329127052,600,0,3451.2460759253577,250,3201.2460759253577
VEH_625,15,353.678413381,1958.8224860227338,2762.4633397738176,1862.4633397738176,900,0,3775.8804748409216,250,3525.880474840922
VEH_626,12,294.74749774400004,2124.5672407670286,2551.143600016617,1831.1436000166168,720,0,4074.2210333806515,250,3824.2210333806515
VEH_650,9,193.05721527000003,2432.5665382043653,2552.725944123663,2012.7259441236624,540,0,4628.619768767858,250,4378.619768767858
VEH_651,20,496.51241559999994,5067.472198121391,5561.156543044091,4361.15654304409,1200,0,9371.449956618504,250,9121.449956618504
VEH_668,1,35.10824658,94.97528756031784,143.9321949738818,83.93219497388178,60,0,342.46293134047676,200,142.46293134047676
VEH_669,1,29.03555714,94.97528756031784,143.9321949738818,83.93219497388178,60,0,342.46293134047676,200,142.46293134047676
VEH_774,8,157.01995384100002,1528.824108696826,1710.5224202249838,1230.5224202249838,480,0,3001.8833956542867,250,2751.8833956542867
VEH_775,11,222.111139955,3584.5541299834326,3369.805329535039,2709.8053295350396,660,0,6702.197433970179,250,6452.197433970179
VEH_776,13,262.667534934,3276.4373073268985,3317.605735033764,2537.6057350337646,780,0,6147.587153188419,250,5897.587153188419
VEH_757,1,31.38287752,165.68129196929303,225.6733876841341,165.6733876841341,60,0,448.5219379539395,200,248.52193795393953
VEH_758,20,507.246912317,4020.3584950736886,4600.446450979017,3400.4464509790164,1200,0,6230.537742610532,200,6030.537742610532
VEH_759,1,23.87456973,555.5519627309179,477.75814458794895,417.75814458794895,60,0,1033.327944096377,200,833.3279440963769
VEH_760,1,20.18034582,91.92263352618752,140.06833917727977,80.06833917727975,60,0,337.8839502892813,200,137.8839502892813
VEH_799,6,183.052014338,1168.2115514968818,1224.9776161411153,864.9776161411153,360,0,2352.7807926943874,250,2102.7807926943874
VEH_822,6,143.29106339,1669.6117670839935,1620.0873024836633,1260.0873024836633,360,0,3255.301180751188,250,3005.301180751188
VEH_850,4,106.93161233000001,680.5311024370803,803.380685705321,563.3806857053211,240,0,1474.9559843867444,250,1224.9559843867444
VEH_918,2,37.90527171,71.60877147992103,209.3042173165835,89.3042173165835,120,0,307.41315721988155,200,107.41315721988155
VEH_919,1,45.0,112.44597342539242,162.33281813308267,102.33281813308267,60,0,368.66896013808866,200,168.66896013808864
VEH_920,4,123.38780534,644.909782736188,831.2745004100307,591.2745004100307,240,0,1167.3646741042821,200,967.3646741042821
VEH_921,5,163.21387836,726.6214389987443,977.2128439753583,677.2128439753583,300,0,1289.9321584981165,200,1089.9321584981165
VEH_1021,1,39.17805556,419.4817306649575,358.73040815556783,298.73040815556783,60,0,1005.0671151969235,250,755.0671151969235
VEH_1022,2,53.720334769999994,419.4817306649575,418.73040815556783,298.73040815556783,120,0,1005.0671151969235,250,755.0671151969235
VEH_1048,2,46.37117424,553.0033843644924,524.3917509658424,404.3917509658424,120,0,1245.4060918560863,250,995.4060918560863
VEH_1123,5,133.16054361,2420.6539656549803,1979.1033551695052,1679.1033551695052,300,0,4607.177138178965,250,4357.177138178965
VEH_101,12,279.240151942,3445.8547447755473,3357.9620170937606,2637.96201709376,720,0,6452.538540595987,250,6202.538540595987
VEH_82,4,107.93113435999999,360.2988991708885,578.9555001469475,338.95550014694754,240,0,740.4483487563327,200,540.4483487563326
VEH_83,6,161.24942478999998,1128.2168062037258,1232.2822531427457,872.2822531427457,360,0,1892.3252093055885,200,1692.3252093055885
VEH_84,3,70.91942623999999,204.91471350764743,374.49738774627747,194.4973877462775,180,0,507.37207026147115,200,307.37207026147115
VEH_124,8,208.91852598,1744.1285288866775,1838.5071141396588,1358.507114139659,480,0,3389.4313519960197,250,3139.43135199602
VEH_150,15,313.28894466199995,3100.123459484958,3381.414271319229,2481.414271319229,900,0,5830.222227072925,250,5580.222227072925
VEH_151,15,415.53804125399995,2996.4902548629716,3285.814198151003,2385.8141981510025,900,0,5643.68245875335,250,5393.68245875335
VEH_1140,13,345.230354186,4621.429291919541,4033.645828362806,3253.645828362806,780,0,7132.143937879312,200,6932.143937879312
VEH_1145,11,232.00468224400004,5058.496126151855,4175.741812392024,3515.7418123920243,660,0,7787.744189227781,200,7587.744189227781
VEH_383,1,26.25829372,115.81801434879594,175.38685204834178,115.38685204834178,60,0,373.7270215231939,200,173.7270215231939
VEH_384,2,41.59126315,68.83437162381838,184.16862178323447,64.16862178323449,120,0,303.2515574357276,200,103.25155743572758
VEH_473,15,372.03719325,2443.896225497282,2975.5670134158213,2075.5670134158213,900,0,4649.0132058951085,250,4399.013205895108
VEH_474,15,378.208827952,2383.913848339316,2979.3507169299096,2079.3507169299096,900,0,4541.044927010767,250,4291.044927010768
VEH_475,11,277.49700241,1653.2653817444261,2204.1698958948355,1544.1698958948357,660,0,3225.877687139967,250,2975.877687139967
VEH_476,15,412.990292479,2952.1038596091457,3480.088001957894,2580.088001957894,900,0,5563.786947296463,250,5313.786947296463
VEH_537,1,36.76303648,240.40313846497307,247.49642633722743,187.49642633722743,60,0,438.4837661579677,150,288.4837661579677
VEH_538,1,33.66551111,143.96600800067733,170.91756611886422,110.9175661188642,60,0,322.7592096008128,150,172.7592096008128
VEH_539,1,26.70734019,143.96600800067733,170.91756611886422,110.9175661188642,60,0,322.7592096008128,150,172.7592096008128
VEH_540,14,336.42778659,3692.450259676665,3566.293523395131,2726.293523395131,840,0,4580.940311611998,150,4430.940311611998
VEH_597,3,66.31122784,283.9745633657784,482.0795429113852,302.07954291138515,180,0,625.9618450486677,200,425.96184504866767
VEH_598,5,79.1014801,345.50361723402625,658.5157029654854,358.51570296548545,300,0,718.2554258510395,200,518.2554258510394
VEH_599,2,80.90316436,16.511756438596116,154.41394711445201,34.41394711445202,120,0,224.76763465789418,200,24.76763465789417
VEH_600,1,37.20289642,0.0859719563609876,60.47719107841291,0.47719107841291064,60,0,200.1289579345415,200,0.1289579345414814
VEH_642,14,356.14469476999994,2503.1644020906037,2978.0856818110597,2138.0856818110597,840,0,3954.746603135905,200,3754.746603135905
VEH_643,3,37.955029706,171.86296988615598,355.02879141435267,175.02879141435264,180,0,457.7944548292339,200,257.7944548292339
VEH_670,3,57.946550450000004,452.87351488250715,597.1233529415114,417.12335294151137,180,0,879.3102723237607,200,679.3102723237607
VEH_671,5,93.5609823,1232.1828803338208,1260.9655986261864,960.9655986261863,300,0,2048.274320500731,200,1848.2743205007312
VEH_662,1,28.4797388,223.01241190280945,247.8526431793547,187.8526431793547,60,0,417.6148942833713,150,267.6148942833713
VEH_663,1,17.84292359,94.97528756031784,143.9321949738818,83.93219497388178,60,0,263.9703450723814,150,113.9703450723814
VEH_695,18,493.43305095799997,5183.240989953018,5180.829271441646,4100.829271441647,1080,0,7974.861484929526,200,7774.861484929526
VEH_696,14,339.73021147099996,5137.792582643857,4799.291662511782,3959.291662511783,840,0,7906.688873965786,200,7706.688873965786
VEH_687,1,22.76428157,267.94789609806804,277.1827864427795,217.1827864427795,60,0,471.53747531768164,150,321.53747531768164
VEH_688,1,37.7734753,171.36854597018154,195.8434654690321,135.8434654690321,60,0,355.6422551642179,150,205.64225516421786
VEH_689,1,33.75611727,171.36854597018154,195.8434654690321,135.8434654690321,60,0,355.6422551642179,150,205.64225516421786
