VehicleID,Count,Volume,TravelDistance,WorkTime,TravelTime,ServiceTime,WaitingTime,TotalCost,FixedCost,VariableCost
VEH_737,18,474.99363545,6411.368711553204,5678.235186592854,4598.235186592855,1080,0,6521.368711553204,110,6411.368711553204
VEH_757,9,322.05171204,3660.705337258524,3004.141093366885,2464.141093366885,540,0,5691.058005887788,200,5491.058005887788
VEH_731,17,272.15224486,5356.162886290973,5040.079962088113,4020.079962088113,1020,0,4364.9303090327785,80,4284.9303090327785
VEH_787,8,261.68385603,2332.60763933625,2159.8456354698824,1679.8456354698822,480,0,2949.1291672035004,150,2799.1291672035004
VEH_788,2,78.30316755,951.877338546285,800.5593147944132,680.5593147944132,120,0,1292.252806255542,150,1142.252806255542
VEH_837,6,216.80889821,1648.4456236361407,1842.96266715741,1482.96266715741,360,0,2128.1347483633685,150,1978.1347483633685
VEH_827,15,273.99242082,3567.6681651103827,4253.551401723425,3353.5514017234254,900,0,2934.1345320883065,80,2854.1345320883065
VEH_828,12,199.627355041,3192.9520664099837,3611.614514792792,2891.6145147927914,720,0,2634.361653127987,80,2554.361653127987
VEH_852,17,289.38114679800003,4200.653694357238,4316.590805339252,3296.5908053392527,1020,0,3440.522955485791,80,3360.5229554857906
VEH_907,16,448.060936626,3093.729924863728,3612.288410563506,2652.288410563506,960,0,3203.729924863728,110,3093.729924863728
VEH_908,11,264.585528803,2130.5136030063,2447.9348511057046,1787.9348511057044,660,0,2240.5136030063,110,2130.5136030063
VEH_912,22,591.148754108,2199.1975918465882,3406.9988122981918,2086.9988122981918,1320,0,2789.0371102159065,150,2639.037110215906
VEH_909,4,122.23808951,1144.4490829434585,1165.1959020804297,925.1959020804297,240,0,1254.4490829434585,110,1144.4490829434585
VEH_926,13,318.50179762,626.5683552198798,1421.1555277553011,641.1555277553011,780,0,1377.823039395784,250,1127.823039395784
VEH_917,31,837.406208656,2174.669025834769,3961.35393882868,2101.3539388286804,1860,0,3462.0035387521525,200,3262.0035387521525
VEH_927,19,341.516911351,3651.862759383551,4112.504365039959,2972.5043650399593,1140,0,3001.4902075068408,80,2921.490207506841
VEH_932,10,292.94679926,2338.235760241233,2428.6705878864664,1828.670587886466,600,0,2448.235760241233,110,2338.235760241233
VEH_928,16,237.44963333500004,3485.815051998825,3939.7368174390604,2979.73681743906,960,0,2868.65204159906,80,2788.65204159906
VEH_1012,2,54.94598104,60.17969287236471,194.14275418145294,74.14275418145294,120,0,358.3234471702565,250,108.32344717025649
VEH_952,22,398.61919958999994,4961.733818800906,5584.085895813239,4264.08589581324,1320,0,4049.387055040725,80,3969.387055040725
VEH_967,15,406.14286016,4646.032603106642,4751.223960004924,3851.2239600049243,900,0,4756.032603106642,110,4646.032603106642
VEH_968,13,377.81316297999996,3651.6863057051123,3863.738133873045,3083.738133873045,780,0,3761.6863057051123,110,3651.6863057051123
VEH_953,20,334.494334314,5726.260693183492,5829.965963149817,4629.965963149816,1200,0,4661.008554546793,80,4581.008554546793
VEH_982,16,516.2706608600001,3225.249208318298,3766.3613471501135,2806.3613471501135,960,0,4020.2990499819575,150,3870.2990499819575
VEH_983,10,362.53657669999996,3730.187440112902,3637.4633267535874,3037.4633267535874,600,0,4626.2249281354825,150,4476.2249281354825
VEH_984,7,262.15165614,1718.9891293035375,1904.544746557879,1484.544746557879,420,0,2212.786955164245,150,2062.786955164245
VEH_954,21,346.721319632,4822.755833669453,5489.990048484959,4229.990048484958,1260,0,3938.2046669355623,80,3858.2046669355623
VEH_1032,5,154.12927743999998,2981.7025270974896,2336.272162334101,2036.2721623341008,300,0,3091.7025270974896,110,2981.7025270974896
VEH_1062,10,341.4666239300001,3035.484689011876,3049.675585407893,2449.675585407893,600,0,3792.581626814251,150,3642.581626814251
VEH_1102,7,129.6719512,1959.926401354027,2020.3232971057375,1600.3232971057375,420,0,1647.9411210832216,80,1567.9411210832216
VEH_7,13,210.84649113499998,5330.2110652778765,4569.157027441491,3789.1570274414908,780,0,4344.1688522223,80,4264.1688522223
VEH_8,11,200.183669145,5164.537713632978,4299.777205643372,3639.777205643372,660,0,4211.630170906382,80,4131.630170906382
VEH_32,7,227.489443262,1179.8710824307088,1335.2403186535703,915.2403186535703,420,0,1969.8066236460631,200,1769.8066236460631
VEH_82,11,439.74491707,1327.0204872308948,1840.47204040914,1180.47204040914,660,0,2190.530730846342,200,1990.530730846342
VEH_57,11,212.89940033,1937.0081310162357,2270.25442568913,1610.2544256891301,660,0,1629.6065048129885,80,1549.6065048129885
VEH_83,6,144.95348146,682.2548777871127,926.0400595256572,566.0400595256572,360,0,1223.3823166806692,200,1023.3823166806691
VEH_142,6,260.70591238,2260.2859060186656,1919.7445754753446,1559.7445754753446,360,0,3590.428859027999,200,3390.428859027999
VEH_154,12,247.79551901,5222.663371538784,4421.430007947612,3701.4300079476116,720,0,4258.130697231028,80,4178.130697231028
VEH_155,10,179.29248606000002,3746.531685068951,3213.624212519629,2613.624212519629,600,0,3077.225348055161,80,2997.225348055161
VEH_156,9,191.58648380999998,3577.6483926596984,3174.0699371330447,2634.0699371330447,540,0,2942.1187141277587,80,2862.1187141277587
VEH_1127,8,140.67672903000002,2605.7266788768793,2342.007810613953,1862.007810613953,480,0,2164.5813431015035,80,2084.5813431015035
VEH_1132,4,77.38075330000001,937.962346749822,994.9499198277616,754.9499198277617,240,0,830.3698773998578,80,750.3698773998577
VEH_167,15,476.40264056999996,3326.8004995379,3309.2088948035166,2409.2088948035166,900,0,5190.200749306851,200,4990.200749306851
VEH_1137,2,29.479727061,296.44265144055566,362.39799841618856,242.39799841618856,120,0,317.15412115244453,80,237.15412115244453
VEH_1142,1,18.50898424,356.98739182115924,320.2554908836749,260.2554908836749,60,0,365.5899134569274,80,285.5899134569274
VEH_181,29,528.1198904510001,5705.355534398152,6766.095139626953,5026.095139626952,1740,0,4644.28442751852,80,4564.28442751852
VEH_228,12,221.512177029,3064.819236172695,3028.5660264808066,2308.5660264808066,720,0,2531.8553889381565,80,2451.8553889381565
VEH_229,7,127.43143933,2984.457129540566,2641.326450580869,2221.326450580869,420,0,2467.565703632453,80,2387.565703632453
VEH_268,12,324.8648916,4033.319417398531,3791.477203024975,3071.477203024975,720,0,4143.319417398531,110,4033.319417398531
VEH_297,9,399.25215115,3433.6836609834522,3162.2550112608064,2622.2550112608064,540,0,5350.525491475178,200,5150.525491475179
VEH_363,16,451.20579609000004,4536.930560114807,4187.981166252425,3227.9811662524253,960,0,4646.930560114807,110,4536.930560114807
VEH_382,11,440.02167808,2915.204167006453,2754.732707362787,2094.732707362787,660,0,4572.8062505096805,200,4372.8062505096805
VEH_364,13,346.51214954999995,2984.882769658109,2887.953331245426,2107.9533312454264,780,0,3094.882769658109,110,2984.882769658109
VEH_433,13,422.47640730000006,2872.721407638926,3407.9619236659787,2627.9619236659782,780,0,3597.2656891667107,150,3447.2656891667107
VEH_434,10,261.28795184,1860.9467088076765,2312.9697847008574,1712.9697847008572,600,0,2383.136050569212,150,2233.136050569212
VEH_417,16,398.80501959000003,2626.9069666990385,3471.579164542317,2511.5791645423164,960,0,2736.9069666990385,110,2626.9069666990385
VEH_448,19,465.979549819,3288.2119416496057,4054.212666319416,2914.2126663194153,1140,0,5132.317912474407,200,4932.317912474407
VEH_403,11,228.20954896999996,3430.6529613916687,3693.797452823031,3033.797452823031,660,0,2824.522369113334,80,2744.522369113334
VEH_418,9,275.09110499,2398.727540286583,2680.2488501810626,2140.2488501810626,540,0,2508.727540286583,110,2398.727540286583
VEH_530,22,397.620044787,7099.481775214302,6447.365987669632,5127.365987669633,1320,0,5759.585420171442,80,5679.585420171442
VEH_537,17,594.5647672099999,4557.166694708172,4384.825501866249,3364.8255018662494,1020,0,5618.600033649806,150,5468.600033649806
VEH_533,9,278.60230529,3260.942286607731,2886.6849240080865,2346.6849240080865,540,0,3370.942286607731,110,3260.942286607731
VEH_531,40,714.4679093170002,12741.84428605913,11820.19900825747,9420.199008257472,2400,0,10273.475428847298,80,10193.475428847298
VEH_597,16,546.5530853800001,1442.3490993626483,2248.5831314882544,1288.5831314882544,960,0,2363.523649043972,200,2163.523649043972
VEH_583,11,373.47366295000006,1078.8624673795923,1653.93587786213,993.9358778621302,660,0,1444.6349608555108,150,1294.6349608555108
VEH_584,8,270.01114681,964.4950067614536,1364.3088446656727,884.308844665673,480,0,1307.3940081137443,150,1157.3940081137443
VEH_637,6,218.43545258999998,1495.260625524418,1626.3768501818422,1266.3768501818427,360,0,1944.3127506293013,150,1794.3127506293015
VEH_658,6,171.96483779,1767.5225677829649,1687.5544688904502,1327.5544688904502,360,0,1877.5225677829649,110,1767.5225677829649
VEH_659,7,181.50699588999998,1793.5924045374718,1829.7931183106234,1409.7931183106234,420,0,1903.5924045374718,110,1793.5924045374718
VEH_662,12,444.90626766,3014.8678398307325,3111.362037384077,2391.362037384077,720,0,3767.8414077968796,150,3617.841407796879
VEH_660,2,60.5911325,746.8551767177662,647.9445718497476,527.9445718497476,120,0,856.8551767177662,110,746.8551767177662
VEH_681,33,588.536433866,12457.363814374881,11770.735657043218,9790.735657043217,1980,0,10045.891051499906,80,9965.891051499906
VEH_747,15,486.29016680999996,5334.021777086984,4526.1850541996055,3626.1850541996064,900,0,6550.826132504381,150,6400.826132504381
VEH_748,12,341.682917362,4091.358856063717,3571.1238883239957,2851.123888323997,720,0,5059.630627276461,150,4909.630627276461
VEH_732,12,207.272979134,5236.575761628957,4584.109279107044,3864.109279107044,720,0,4269.260609303165,80,4189.260609303165
VEH_733,11,189.971838386,3960.897413105158,3506.5910635124246,2846.5910635124246,660,0,3248.717930484127,80,3168.717930484127
VEH_777,10,188.34479362399998,3933.662265349176,3386.6416734588397,2786.6416734588397,600,0,3226.9298122793416,80,3146.9298122793416
VEH_782,6,177.63234667999998,2995.313149888979,2456.9138581435154,2096.9138581435154,360,0,3105.313149888979,110,2995.313149888979
VEH_783,3,89.89145341,1348.1017430779755,1142.342116838556,962.342116838556,180,0,1458.1017430779755,110,1348.1017430779755
VEH_807,3,89.72017475999999,1346.4772859647098,1122.9949391585806,942.9949391585807,180,0,1456.4772859647098,110,1346.4772859647098
VEH_853,12,226.40906367999997,4544.407557153633,4047.853947781331,3327.853947781331,720,0,3715.5260457229065,80,3635.526045722907
VEH_902,19,349.981181688,3431.5825476766,4091.652368710848,2951.652368710848,1140,0,2825.2660381412793,80,2745.2660381412793
VEH_913,13,386.18690089999996,1398.8472811866295,2068.1629901296155,1288.162990129615,780,0,1828.6167374239556,150,1678.6167374239556
VEH_929,15,234.80532706100004,3225.5724853221564,3634.491410166766,2734.4914101667655,900,0,2660.457988257725,80,2580.457988257725
VEH_997,9,319.4294942,1721.3452641989252,1955.4467883009665,1415.4467883009665,540,0,2782.0178962983873,200,2582.0178962983873
VEH_1015,2,53.720334769999994,101.01733811940548,231.11359797695133,111.11359797695134,120,0,431.8312086149299,250,181.83120861492986
VEH_1027,11,175.91317190100003,5544.02058494802,4479.423013671951,3819.4230136719507,660,0,4515.216467958416,80,4435.216467958417
VEH_1052,14,258.10181192,4248.795746066311,4299.508667783069,3459.5086677830686,840,0,3479.036596853049,80,3399.036596853049
VEH_1103,2,34.32954855,591.993292717646,626.284244702851,506.28424470285097,120,0,553.5946341741169,80,473.59463417411683
VEH_74,9,325.34654463,2191.9019431149036,2295.3357242041243,1755.3357242041243,540,0,2780.2823317378843,150,2630.2823317378843
VEH_102,12,173.45659933900004,4505.445616855432,3967.365643142305,3247.3656431423046,720,0,3684.356493484346,80,3604.356493484346
VEH_137,3,102.5418634,1273.4818737282721,1062.4333289120696,882.4333289120696,180,0,1678.1782484739263,150,1528.1782484739265
VEH_138,2,76.21692469,718.0852483217559,629.0997474704429,509.099747470443,120,0,1011.702297986107,150,861.702297986107
VEH_163,13,373.46683247,3694.9366589850306,3382.618107193565,2602.6181071935644,780,0,4583.9239907820365,150,4433.9239907820365
VEH_269,8,238.98115434000002,2762.623043553366,2627.03861680199,2147.0386168019895,480,0,2872.623043553366,110,2762.623043553366
VEH_270,8,244.04886772999998,2117.883699701665,2173.920715917312,1693.920715917312,480,0,2227.883699701665,110,2117.883699701665
VEH_259,7,140.25708808000002,2416.9138147968315,2251.928514113781,1831.9285141137811,420,0,2013.5310518374652,80,1933.5310518374652
VEH_284,10,349.01894981000004,2377.606477646528,2456.4991171348584,1856.4991171348584,600,0,3003.1277731758337,150,2853.1277731758337
VEH_328,14,268.337816131,2891.261914569051,3267.28918879376,2427.28918879376,840,0,2393.0095316552406,80,2313.0095316552406
VEH_548,4,103.50317478,569.6417486166065,646.1786761465706,406.17867614657064,240,0,1275.3551475098916,250,1025.3551475098916
VEH_568,17,442.21434962599994,2471.5178107369934,3225.9546733112875,2205.9546733112875,1020,0,2581.5178107369934,110,2471.5178107369934
VEH_633,8,239.66776106,2524.250658779598,2705.2132119285898,2225.2132119285898,480,0,2634.250658779598,110,2524.250658779598
VEH_634,8,187.04736277,814.0775106272688,1230.7802959130092,750.7802959130092,480,0,924.0775106272688,110,814.0775106272688
VEH_699,4,106.82589092,650.2466121151583,723.2866930237819,483.28669302378194,240,0,1420.443901807285,250,1170.443901807285
VEH_689,6,223.76018095,2928.8485681940683,2549.233678799483,2189.233678799483,360,0,3664.618281832882,150,3514.618281832882
VEH_702,13,236.52077755999997,6202.674435157062,5257.578488490534,4477.578488490534,780,0,5042.139548125651,80,4962.139548125651
VEH_778,4,93.9974924,1511.5230868333774,1329.5621569704351,1089.5621569704351,240,0,1289.218469466702,80,1209.218469466702
VEH_779,4,64.509266189,1516.5160542997019,1305.321195528344,1065.321195528344,240,0,1293.2128434397616,80,1213.2128434397616
VEH_903,14,284.413535198,3023.5635481984023,3338.53649245003,2498.53649245003,840,0,2498.850838558722,80,2418.850838558722
VEH_904,8,158.008702271,2512.6562349720843,2509.654595338673,2029.6545953386726,480,0,2090.1249879776674,80,2010.1249879776676
VEH_914,11,303.38500466,1062.442204938991,1655.9067428644512,995.9067428644512,660,0,1424.930645926789,150,1274.930645926789
VEH_905,7,138.12008422,1010.7414854044391,1387.373387653944,967.3733876539441,420,0,888.5931883235512,80,808.5931883235512
VEH_969,9,269.51748521,2110.342048968799,2409.3125215153127,1869.3125215153123,540,0,2220.342048968799,110,2110.342048968799
VEH_1014,2,54.844511569999995,101.01733811940548,231.11359797695133,111.11359797695134,120,0,431.8312086149299,250,181.83120861492986
